hero_names,power,present
Leonardo,Omnitrix,FALSE
Lex Luthor,Omnitrix,FALSE
Light Lass,Omnitrix,FALSE
Lightning Lad,Omnitrix,FALSE
Lightning Lord,Omnitrix,FALSE
Little Epic,Omnitrix,FALSE
Living Brain,Omnitrix,FALSE
Living Tribunal,Omnitrix,FALSE
Liz Sherman,Omnitrix,FALSE
Lizard,Omnitrix,FALSE
Lobo,Omnitrix,FALSE
Loki,Omnitrix,FALSE
Longshot,Omnitrix,FALSE
Lord Voldemort,Omnitrix,FALSE
Luke Cage,Omnitrix,FALSE
Luke Campbell,Omnitrix,FALSE
Luke Skywalker,Omnitrix,FALSE
Luna,Omnitrix,FALSE
Lyja,Omnitrix,FALSE
MODOK,Omnitrix,FALSE
Mach-IV,Omnitrix,FALSE
Machine Man,Omnitrix,FALSE
Magneto,Omnitrix,FALSE
Magog,Omnitrix,FALSE
Magus,Omnitrix,FALSE
Man of Miracles,Omnitrix,FALSE
Man-Bat,Omnitrix,FALSE
Man-Thing,Omnitrix,FALSE
Man-Wolf,Omnitrix,FALSE
Mandarin,Omnitrix,FALSE
Mantis,Omnitrix,FALSE
Martian Manhunter,Omnitrix,FALSE
Marvel Girl,Omnitrix,FALSE
Master Brood,Omnitrix,FALSE
Master Chief,Omnitrix,FALSE
Match,Omnitrix,FALSE
Matt Parkman,Omnitrix,FALSE
Maverick,Omnitrix,FALSE
Maxima,Omnitrix,FALSE
Maya Herrera,Omnitrix,FALSE
Medusa,Omnitrix,FALSE
Meltdown,Omnitrix,FALSE
Mephisto,Omnitrix,FALSE
Mera,Omnitrix,FALSE
Metallo,Omnitrix,FALSE
Metamorpho,Omnitrix,FALSE
Metron,Omnitrix,FALSE
Micah Sanders,Omnitrix,FALSE
Michelangelo,Omnitrix,FALSE
Micro Lad,Omnitrix,FALSE
Mimic,Omnitrix,FALSE
Minna Murray,Omnitrix,FALSE
Misfit,Omnitrix,FALSE
Miss Martian,Omnitrix,FALSE
Mister Fantastic,Omnitrix,FALSE
Mister Freeze,Omnitrix,FALSE
Mister Knife,Omnitrix,FALSE
Mister Mxyzptlk,Omnitrix,FALSE
Mister Sinister,Omnitrix,FALSE
Mockingbird,Omnitrix,FALSE
Mohinder Suresh,Omnitrix,FALSE
Molten Man,Omnitrix,FALSE
Monarch,Omnitrix,FALSE
Monica Dawson,Omnitrix,FALSE
Moon Knight,Omnitrix,FALSE
Moonstone,Omnitrix,FALSE
Morlun,Omnitrix,FALSE
Moses Magnum,Omnitrix,FALSE
Mr Immortal,Omnitrix,FALSE
Mr Incredible,Omnitrix,FALSE
Ms Marvel II,Omnitrix,FALSE
Multiple Man,Omnitrix,FALSE
Mysterio,Omnitrix,FALSE
Mystique,Omnitrix,FALSE
Namor,Omnitrix,FALSE
Namora,Omnitrix,FALSE
Namorita,Omnitrix,FALSE
Naruto Uzumaki,Omnitrix,FALSE
Nathan Petrelli,Omnitrix,FALSE
Nebula,Omnitrix,FALSE
Negasonic Teenage Warhead,Omnitrix,FALSE
Nick Fury,Omnitrix,FALSE
Nightcrawler,Omnitrix,FALSE
Nightwing,Omnitrix,FALSE
Niki Sanders,Omnitrix,FALSE
Nina Theroux,Omnitrix,FALSE
Northstar,Omnitrix,FALSE
Nova,Omnitrix,FALSE
Odin,Omnitrix,FALSE
Offspring,Omnitrix,FALSE
Omniscient,Omnitrix,FALSE
One Punch Man,Omnitrix,FALSE
One-Above-All,Omnitrix,FALSE
Onslaught,Omnitrix,FALSE
Oracle,Omnitrix,FALSE
Orion,Omnitrix,FALSE
Osiris,Omnitrix,FALSE
Overtkill,Omnitrix,FALSE
Ozymandias,Omnitrix,FALSE
Parademon,Omnitrix,FALSE
Peek-a-Boo,Omnitrix,FALSE
Penance II,Omnitrix,FALSE
Penguin,Omnitrix,FALSE
Peter Petrelli,Omnitrix,FALSE
Phantom,Omnitrix,FALSE
Phantom Girl,Omnitrix,FALSE
Phoenix,Omnitrix,FALSE
Plantman,Omnitrix,FALSE
Plastic Man,Omnitrix,FALSE
Plastique,Omnitrix,FALSE
Poison Ivy,Omnitrix,FALSE
Polaris,Omnitrix,FALSE
Power Girl,Omnitrix,FALSE
Predator,Omnitrix,FALSE
Professor X,Omnitrix,FALSE
Professor Zoom,Omnitrix,FALSE
Proto-Goblin,Omnitrix,FALSE
Psylocke,Omnitrix,FALSE
Punisher,Omnitrix,FALSE
Purple Man,Omnitrix,FALSE
Pyro,Omnitrix,FALSE
Q,Omnitrix,FALSE
Quantum,Omnitrix,FALSE
Queen Hippolyta,Omnitrix,FALSE
Question,Omnitrix,FALSE
Quicksilver,Omnitrix,FALSE
Quill,Omnitrix,FALSE
Ra's Al Ghul,Omnitrix,FALSE
Rachel Pirzad,Omnitrix,FALSE
Rambo,Omnitrix,FALSE
Raphael,Omnitrix,FALSE
Raven,Omnitrix,FALSE
Ray,Omnitrix,FALSE
Razor-Fist II,Omnitrix,FALSE
Reactron,Omnitrix,FALSE
Red Arrow,Omnitrix,FALSE
Red Hood,Omnitrix,FALSE
Red Hulk,Omnitrix,FALSE
Red Mist,Omnitrix,FALSE
Red Robin,Omnitrix,FALSE
Red Skull,Omnitrix,FALSE
Red Tornado,Omnitrix,FALSE
Redeemer II,Omnitrix,FALSE
Redeemer III,Omnitrix,FALSE
Rey,Omnitrix,FALSE
Rhino,Omnitrix,FALSE
Rick Flag,Omnitrix,FALSE
Riddler,Omnitrix,FALSE
Rip Hunter,Omnitrix,FALSE
Ripcord,Omnitrix,FALSE
Robin,Omnitrix,FALSE
Robin II,Omnitrix,FALSE
Robin III,Omnitrix,FALSE
Robin V,Omnitrix,FALSE
Robin VI,Omnitrix,FALSE
Rocket Raccoon,Omnitrix,FALSE
Rogue,Omnitrix,FALSE
Rorschach,Omnitrix,FALSE
SHDB,Omnitrix,FALSE
Sabretooth,Omnitrix,FALSE
Sage,Omnitrix,FALSE
Sandman,Omnitrix,FALSE
Sasquatch,Omnitrix,FALSE
Sauron,Omnitrix,FALSE
Savage Dragon,Omnitrix,FALSE
Scarecrow,Omnitrix,FALSE
Scarlet Spider,Omnitrix,FALSE
Scarlet Spider II,Omnitrix,FALSE
Scarlet Witch,Omnitrix,FALSE
Scorpia,Omnitrix,FALSE
Scorpion,Omnitrix,FALSE
Sebastian Shaw,Omnitrix,FALSE
Sentry,Omnitrix,FALSE
Shadow King,Omnitrix,FALSE
Shadow Lass,Omnitrix,FALSE
Shadowcat,Omnitrix,FALSE
Shang-Chi,Omnitrix,FALSE
Shatterstar,Omnitrix,FALSE
She-Hulk,Omnitrix,FALSE
She-Thing,Omnitrix,FALSE
Shocker,Omnitrix,FALSE
Shriek,Omnitrix,FALSE
Sif,Omnitrix,FALSE
Silk,Omnitrix,FALSE
Silk Spectre,Omnitrix,FALSE
Silk Spectre II,Omnitrix,FALSE
Silver Surfer,Omnitrix,FALSE
Silverclaw,Omnitrix,FALSE
Simon Baz,Omnitrix,FALSE
Sinestro,Omnitrix,FALSE
Siren,Omnitrix,FALSE
Siren II,Omnitrix,FALSE
Siryn,Omnitrix,FALSE
Skaar,Omnitrix,FALSE
Snowbird,Omnitrix,FALSE
Sobek,Omnitrix,FALSE
Solomon Grundy,Omnitrix,FALSE
Songbird,Omnitrix,FALSE
Space Ghost,Omnitrix,FALSE
Spawn,Omnitrix,FALSE
Spectre,Omnitrix,FALSE
Speedball,Omnitrix,FALSE
Speedy,Omnitrix,FALSE
Spider-Girl,Omnitrix,FALSE
Spider-Gwen,Omnitrix,FALSE
Spider-Man,Omnitrix,FALSE
Spider-Woman,Omnitrix,FALSE
Spider-Woman III,Omnitrix,FALSE
Spider-Woman IV,Omnitrix,FALSE
Spock,Omnitrix,FALSE
Spyke,Omnitrix,FALSE
Star-Lord,Omnitrix,FALSE
Stardust,Omnitrix,FALSE
Starfire,Omnitrix,FALSE
Stargirl,Omnitrix,FALSE
Static,Omnitrix,FALSE
Steel,Omnitrix,FALSE
Stephanie Powell,Omnitrix,FALSE
Steppenwolf,Omnitrix,FALSE
Storm,Omnitrix,FALSE
Stormtrooper,Omnitrix,FALSE
Stretch Armstrong,Omnitrix,FALSE
Sunspot,Omnitrix,FALSE
Superboy,Omnitrix,FALSE
Superboy-Prime,Omnitrix,FALSE
Supergirl,Omnitrix,FALSE
Superman,Omnitrix,FALSE
Swamp Thing,Omnitrix,FALSE
Swarm,Omnitrix,FALSE
Sylar,Omnitrix,FALSE
Synch,Omnitrix,FALSE
T-1000,Omnitrix,FALSE
T-800,Omnitrix,FALSE
T-850,Omnitrix,FALSE
T-X,Omnitrix,FALSE
TEST,Omnitrix,FALSE
Taskmaster,Omnitrix,FALSE
Tempest,Omnitrix,FALSE
Thanos,Omnitrix,FALSE
The Cape,Omnitrix,FALSE
The Comedian,Omnitrix,FALSE
Thing,Omnitrix,FALSE
Thor,Omnitrix,FALSE
Thor Girl,Omnitrix,FALSE
Thunderbird,Omnitrix,FALSE
Thunderbird III,Omnitrix,FALSE
Thunderstrike,Omnitrix,FALSE
Thundra,Omnitrix,FALSE
Tiger Shark,Omnitrix,FALSE
Tigra,Omnitrix,FALSE
Tinkerer,Omnitrix,FALSE
Titan,Omnitrix,FALSE
Toad,Omnitrix,FALSE
Tommy Clarke,Omnitrix,FALSE
Toxin,Omnitrix,FALSE
Tracy Strauss,Omnitrix,FALSE
Trickster,Omnitrix,FALSE
Trigon,Omnitrix,FALSE
Triplicate Girl,Omnitrix,FALSE
Triton,Omnitrix,FALSE
Tyrant,Omnitrix,FALSE
Ultragirl,Omnitrix,FALSE
Ultron,Omnitrix,FALSE
Utgard-Loki,Omnitrix,FALSE
Valerie Hart,Omnitrix,FALSE
Valkyrie,Omnitrix,FALSE
Vanisher,Omnitrix,FALSE
Vegeta,Omnitrix,FALSE
Venom,Omnitrix,FALSE
Venom II,Omnitrix,FALSE
Venom III,Omnitrix,FALSE
Venompool,Omnitrix,FALSE
Vertigo II,Omnitrix,FALSE
Vibe,Omnitrix,FALSE
Vindicator,Omnitrix,FALSE
Violator,Omnitrix,FALSE
Violet Parr,Omnitrix,FALSE
Vision,Omnitrix,FALSE
Vixen,Omnitrix,FALSE
Vulture,Omnitrix,FALSE
Walrus,Omnitrix,FALSE
War Machine,Omnitrix,FALSE
Warlock,Omnitrix,FALSE
Warp,Omnitrix,FALSE
Warpath,Omnitrix,FALSE
Wasp,Omnitrix,FALSE
Watcher,Omnitrix,FALSE
Weapon XI,Omnitrix,FALSE
White Canary,Omnitrix,FALSE
Wildfire,Omnitrix,FALSE
Winter Soldier,Omnitrix,FALSE
Wolfsbane,Omnitrix,FALSE
Wolverine,Omnitrix,FALSE
Wonder Girl,Omnitrix,FALSE
Wonder Man,Omnitrix,FALSE
Wonder Woman,Omnitrix,FALSE
X-23,Omnitrix,FALSE
X-Man,Omnitrix,FALSE
Yellowjacket,Omnitrix,FALSE
Yellowjacket II,Omnitrix,FALSE
Ymir,Omnitrix,FALSE
Yoda,Omnitrix,FALSE
Zatanna,Omnitrix,FALSE
Zoom,Omnitrix,FALSE
3-D Man,Super Speed,TRUE
A-Bomb,Super Speed,FALSE
Abe Sapien,Super Speed,FALSE
Abin Sur,Super Speed,FALSE
Abomination,Super Speed,TRUE
Abraxas,Super Speed,TRUE
Absorbing Man,Super Speed,FALSE
Adam Monroe,Super Speed,FALSE
Adam Strange,Super Speed,TRUE
Agent Bob,Super Speed,FALSE
Agent Zero,Super Speed,FALSE
Air-Walker,Super Speed,TRUE
Ajax,Super Speed,TRUE
Alan Scott,Super Speed,TRUE
Alex Mercer,Super Speed,TRUE
Alex Woolsly,Super Speed,FALSE
Alien,Super Speed,TRUE
Allan Quatermain,Super Speed,FALSE
Amazo,Super Speed,TRUE
Ammo,Super Speed,FALSE
Ando Masahashi,Super Speed,FALSE
Angel,Super Speed,TRUE
Angel Dust,Super Speed,TRUE
Angel Salvadore,Super Speed,FALSE
Angela,Super Speed,FALSE
Animal Man,Super Speed,FALSE
Annihilus,Super Speed,TRUE
Ant-Man,Super Speed,FALSE
Ant-Man II,Super Speed,FALSE
Anti-Monitor,Super Speed,FALSE
Anti-Spawn,Super Speed,FALSE
Anti-Venom,Super Speed,FALSE
Apocalypse,Super Speed,TRUE
Aquababy,Super Speed,FALSE
Aqualad,Super Speed,TRUE
Aquaman,Super Speed,TRUE
Arachne,Super Speed,TRUE
Archangel,Super Speed,FALSE
Arclight,Super Speed,FALSE
Ardina,Super Speed,TRUE
Ares,Super Speed,TRUE
Ariel,Super Speed,FALSE
Armor,Super Speed,FALSE
Astro Boy,Super Speed,TRUE
Atlas,Super Speed,TRUE
Atom,Super Speed,TRUE
Atom Girl,Super Speed,FALSE
Atom II,Super Speed,FALSE
Atom III,Super Speed,FALSE
Atom IV,Super Speed,FALSE
Aurora,Super Speed,TRUE
Azazel,Super Speed,FALSE
Azrael,Super Speed,TRUE
Aztar,Super Speed,TRUE
Bananaman,Super Speed,TRUE
Bane,Super Speed,TRUE
Banshee,Super Speed,FALSE
Bantam,Super Speed,FALSE
Batgirl,Super Speed,FALSE
Batgirl IV,Super Speed,FALSE
Batgirl VI,Super Speed,FALSE
Batman,Super Speed,TRUE
Batman II,Super Speed,FALSE
Battlestar,Super Speed,TRUE
Batwoman V,Super Speed,FALSE
Beak,Super Speed,FALSE
Beast,Super Speed,TRUE
Beast Boy,Super Speed,TRUE
Ben 10,Super Speed,FALSE
Beta Ray Bill,Super Speed,TRUE
Beyonder,Super Speed,TRUE
Big Barda,Super Speed,FALSE
Big Daddy,Super Speed,FALSE
Big Man,Super Speed,FALSE
Bill Harken,Super Speed,TRUE
Billy Kincaid,Super Speed,FALSE
Binary,Super Speed,TRUE
Bionic Woman,Super Speed,TRUE
Bird-Brain,Super Speed,FALSE
Bird-Man,Super Speed,FALSE
Bird-Man II,Super Speed,FALSE
Birdman,Super Speed,FALSE
Bishop,Super Speed,FALSE
Bizarro,Super Speed,TRUE
Bizarro-Girl,Super Speed,TRUE
Black Abbott,Super Speed,FALSE
Black Adam,Super Speed,TRUE
Black Bolt,Super Speed,TRUE
Black Canary,Super Speed,FALSE
Black Cat,Super Speed,TRUE
Black Flash,Super Speed,TRUE
Black Knight III,Super Speed,FALSE
Black Lightning,Super Speed,FALSE
Black Mamba,Super Speed,FALSE
Black Manta,Super Speed,TRUE
Black Panther,Super Speed,FALSE
Black Vulcan,Super Speed,TRUE
Black Widow,Super Speed,FALSE
Blackout,Super Speed,TRUE
Blackwing,Super Speed,FALSE
Blackwulf,Super Speed,FALSE
Blade,Super Speed,TRUE
Bling!,Super Speed,FALSE
Blink,Super Speed,FALSE
Blizzard,Super Speed,FALSE
Blizzard II,Super Speed,FALSE
Blob,Super Speed,FALSE
Bloodaxe,Super Speed,TRUE
Bloodhawk,Super Speed,FALSE
Bloodwraith,Super Speed,FALSE
Blue Beetle,Super Speed,FALSE
Blue Beetle II,Super Speed,FALSE
Blue Beetle III,Super Speed,FALSE
Blue Streak,Super Speed,TRUE
Boba Fett,Super Speed,FALSE
Bomb Queen,Super Speed,FALSE
Boom-Boom,Super Speed,FALSE
Booster Gold,Super Speed,FALSE
Box IV,Super Speed,FALSE
Bradley,Super Speed,FALSE
Brainiac,Super Speed,TRUE
Brainiac 5,Super Speed,FALSE
Brother Voodoo,Super Speed,FALSE
Brundlefly,Super Speed,FALSE
Buffy,Super Speed,TRUE
Bullseye,Super Speed,FALSE
Bumblebee,Super Speed,FALSE
Bumbleboy,Super Speed,FALSE
Bushido,Super Speed,FALSE
Cable,Super Speed,TRUE
Callisto,Super Speed,FALSE
Cameron Hicks,Super Speed,FALSE
Cannonball,Super Speed,TRUE
Captain America,Super Speed,FALSE
Captain Atom,Super Speed,TRUE
Captain Britain,Super Speed,TRUE
Captain Cold,Super Speed,FALSE
Captain Epic,Super Speed,TRUE
Captain Hindsight,Super Speed,TRUE
Captain Marvel,Super Speed,TRUE
Captain Marvel II,Super Speed,FALSE
Captain Midnight,Super Speed,FALSE
Captain Planet,Super Speed,TRUE
Captain Universe,Super Speed,FALSE
Carnage,Super Speed,TRUE
Cat,Super Speed,FALSE
Catwoman,Super Speed,FALSE
Century,Super Speed,FALSE
Cerebra,Super Speed,FALSE
Chamber,Super Speed,FALSE
Chameleon,Super Speed,FALSE
Changeling,Super Speed,FALSE
Cheetah,Super Speed,FALSE
Cheetah II,Super Speed,TRUE
Cheetah III,Super Speed,TRUE
Chromos,Super Speed,FALSE
Chuck Norris,Super Speed,FALSE
Citizen Steel,Super Speed,TRUE
Claire Bennet,Super Speed,FALSE
Clayface,Super Speed,TRUE
Cloak,Super Speed,FALSE
Cogliostro,Super Speed,FALSE
Colossus,Super Speed,TRUE
Concrete,Super Speed,FALSE
Copycat,Super Speed,FALSE
Cottonmouth,Super Speed,FALSE
Crimson Crusader,Super Speed,FALSE
Crimson Dynamo,Super Speed,FALSE
Crystal,Super Speed,TRUE
Curse,Super Speed,FALSE
Cy-Gor,Super Speed,TRUE
Cyborg,Super Speed,TRUE
Cyborg Superman,Super Speed,TRUE
Cyclops,Super Speed,FALSE
DL Hawkins,Super Speed,FALSE
Dagger,Super Speed,FALSE
Daphne Powell,Super Speed,FALSE
Daredevil,Super Speed,FALSE
Darkhawk,Super Speed,FALSE
Darkman,Super Speed,FALSE
Darkseid,Super Speed,TRUE
Darkstar,Super Speed,FALSE
Darth Maul,Super Speed,FALSE
Darth Vader,Super Speed,TRUE
Dash,Super Speed,TRUE
Data,Super Speed,TRUE
Dazzler,Super Speed,FALSE
Deadman,Super Speed,FALSE
Deadpool,Super Speed,FALSE
Deadshot,Super Speed,FALSE
Deathlok,Super Speed,TRUE
Deathstroke,Super Speed,TRUE
Dementor,Super Speed,FALSE
Demogoblin,Super Speed,TRUE
Destroyer,Super Speed,FALSE
Diamondback,Super Speed,FALSE
Doc Samson,Super Speed,FALSE
Doctor Doom,Super Speed,TRUE
Doctor Doom II,Super Speed,FALSE
Doctor Fate,Super Speed,TRUE
Doctor Octopus,Super Speed,TRUE
Doctor Poison,Super Speed,FALSE
Doctor Strange,Super Speed,FALSE
Domino,Super Speed,FALSE
Donatello,Super Speed,FALSE
Donna Troy,Super Speed,TRUE
Doomsday,Super Speed,TRUE
Doppelganger,Super Speed,TRUE
Dormammu,Super Speed,TRUE
Dr Manhattan,Super Speed,TRUE
Drax the Destroyer,Super Speed,FALSE
Ego,Super Speed,TRUE
Elastigirl,Super Speed,FALSE
Electro,Super Speed,TRUE
Elektra,Super Speed,FALSE
Elle Bishop,Super Speed,FALSE
Elongated Man,Super Speed,FALSE
Emma Frost,Super Speed,FALSE
Enchantress,Super Speed,FALSE
Energy,Super Speed,FALSE
Ethan Hunt,Super Speed,FALSE
Etrigan,Super Speed,FALSE
Evil Deadpool,Super Speed,FALSE
Evilhawk,Super Speed,FALSE
Exodus,Super Speed,FALSE
Fabian Cortez,Super Speed,FALSE
Falcon,Super Speed,FALSE
Fallen One II,Super Speed,TRUE
Faora,Super Speed,TRUE
Feral,Super Speed,TRUE
Fighting Spirit,Super Speed,FALSE
Fin Fang Foom,Super Speed,FALSE
Fire,Super Speed,FALSE
Firebird,Super Speed,FALSE
Firelord,Super Speed,FALSE
Firestar,Super Speed,FALSE
Firestorm,Super Speed,FALSE
Flash,Super Speed,TRUE
Flash Gordon,Super Speed,FALSE
Flash II,Super Speed,TRUE
Flash III,Super Speed,TRUE
Flash IV,Super Speed,TRUE
Forge,Super Speed,FALSE
Franklin Richards,Super Speed,TRUE
Frenzy,Super Speed,FALSE
Frigga,Super Speed,FALSE
Galactus,Super Speed,TRUE
Gambit,Super Speed,FALSE
Gamora,Super Speed,TRUE
Garbage Man,Super Speed,FALSE
Gary Bell,Super Speed,FALSE
General Zod,Super Speed,TRUE
Genesis,Super Speed,FALSE
Ghost Rider,Super Speed,TRUE
Ghost Rider II,Super Speed,FALSE
Giganta,Super Speed,FALSE
Gladiator,Super Speed,TRUE
Goblin Queen,Super Speed,FALSE
Godzilla,Super Speed,FALSE
Gog,Super Speed,FALSE
Goku,Super Speed,TRUE
Goliath IV,Super Speed,FALSE
Gorilla Grodd,Super Speed,FALSE
Granny Goodness,Super Speed,FALSE
Gravity,Super Speed,FALSE
Greedo,Super Speed,FALSE
Green Arrow,Super Speed,FALSE
Green Goblin,Super Speed,TRUE
Green Goblin II,Super Speed,TRUE
Green Goblin III,Super Speed,FALSE
Green Goblin IV,Super Speed,FALSE
Groot,Super Speed,FALSE
Guy Gardner,Super Speed,TRUE
Hal Jordan,Super Speed,TRUE
Han Solo,Super Speed,FALSE
Hancock,Super Speed,TRUE
Harley Quinn,Super Speed,FALSE
Harry Potter,Super Speed,FALSE
Havok,Super Speed,FALSE
Hawk,Super Speed,TRUE
Hawkeye,Super Speed,FALSE
Hawkeye II,Super Speed,FALSE
Hawkgirl,Super Speed,FALSE
Hawkman,Super Speed,FALSE
Heat Wave,Super Speed,FALSE
Hela,Super Speed,TRUE
Hellboy,Super Speed,FALSE
Hellcat,Super Speed,FALSE
Hellgramite,Super Speed,FALSE
Hellstorm,Super Speed,FALSE
Hercules,Super Speed,TRUE
Hiro Nakamura,Super Speed,FALSE
Hit-Girl,Super Speed,FALSE
Hobgoblin,Super Speed,TRUE
Hollow,Super Speed,FALSE
Hope Summers,Super Speed,FALSE
Hulk,Super Speed,TRUE
Human Torch,Super Speed,TRUE
Huntress,Super Speed,FALSE
Husk,Super Speed,TRUE
Hybrid,Super Speed,TRUE
Hydro-Man,Super Speed,FALSE
Hyperion,Super Speed,TRUE
Iceman,Super Speed,FALSE
Impulse,Super Speed,TRUE
Indiana Jones,Super Speed,FALSE
Indigo,Super Speed,FALSE
Ink,Super Speed,FALSE
Invisible Woman,Super Speed,FALSE
Iron Fist,Super Speed,TRUE
Iron Man,Super Speed,TRUE
Iron Monger,Super Speed,FALSE
Isis,Super Speed,TRUE
JJ Powell,Super Speed,FALSE
Jack of Hearts,Super Speed,TRUE
Jack-Jack,Super Speed,TRUE
James Bond,Super Speed,FALSE
James T. Kirk,Super Speed,FALSE
Jar Jar Binks,Super Speed,FALSE
Jason Bourne,Super Speed,FALSE
Jean Grey,Super Speed,FALSE
Jean-Luc Picard,Super Speed,FALSE
Jennifer Kale,Super Speed,FALSE
Jessica Cruz,Super Speed,TRUE
Jessica Jones,Super Speed,TRUE
Jim Powell,Super Speed,FALSE
Johann Krauss,Super Speed,FALSE
John Constantine,Super Speed,FALSE
John Stewart,Super Speed,TRUE
John Wraith,Super Speed,FALSE
Joker,Super Speed,FALSE
Jolt,Super Speed,TRUE
Jubilee,Super Speed,FALSE
Judge Dredd,Super Speed,FALSE
Juggernaut,Super Speed,TRUE
Junkpile,Super Speed,FALSE
Justice,Super Speed,TRUE
K-2SO,Super Speed,FALSE
Kang,Super Speed,FALSE
Karate Kid,Super Speed,TRUE
Kathryn Janeway,Super Speed,FALSE
Katniss Everdeen,Super Speed,FALSE
Kevin 11,Super Speed,TRUE
Kick-Ass,Super Speed,FALSE
Kid Flash,Super Speed,TRUE
Killer Croc,Super Speed,TRUE
Killer Frost,Super Speed,FALSE
Kilowog,Super Speed,FALSE
King Kong,Super Speed,TRUE
King Shark,Super Speed,TRUE
Klaw,Super Speed,FALSE
Kool-Aid Man,Super Speed,FALSE
Kraven II,Super Speed,TRUE
Kraven the Hunter,Super Speed,TRUE
Krypto,Super Speed,TRUE
Kyle Rayner,Super Speed,TRUE
Kylo Ren,Super Speed,TRUE
Lady Bullseye,Super Speed,FALSE
Lady Deathstrike,Super Speed,TRUE
Lara Croft,Super Speed,FALSE
Leader,Super Speed,FALSE
Leech,Super Speed,FALSE
Legion,Super Speed,TRUE
Leonardo,Super Speed,FALSE
Lex Luthor,Super Speed,FALSE
Light Lass,Super Speed,FALSE
Lightning Lad,Super Speed,FALSE
Lightning Lord,Super Speed,FALSE
Little Epic,Super Speed,TRUE
Living Brain,Super Speed,FALSE
Living Tribunal,Super Speed,TRUE
Liz Sherman,Super Speed,FALSE
Lizard,Super Speed,TRUE
Lobo,Super Speed,FALSE
Loki,Super Speed,FALSE
Longshot,Super Speed,TRUE
Lord Voldemort,Super Speed,FALSE
Luke Cage,Super Speed,FALSE
Luke Campbell,Super Speed,FALSE
Luke Skywalker,Super Speed,TRUE
Luna,Super Speed,FALSE
Lyja,Super Speed,FALSE
MODOK,Super Speed,FALSE
Mach-IV,Super Speed,TRUE
Machine Man,Super Speed,FALSE
Magneto,Super Speed,FALSE
Magog,Super Speed,FALSE
Magus,Super Speed,FALSE
Man of Miracles,Super Speed,TRUE
Man-Bat,Super Speed,TRUE
Man-Thing,Super Speed,FALSE
Man-Wolf,Super Speed,TRUE
Mandarin,Super Speed,FALSE
Mantis,Super Speed,FALSE
Martian Manhunter,Super Speed,TRUE
Marvel Girl,Super Speed,FALSE
Master Brood,Super Speed,FALSE
Master Chief,Super Speed,TRUE
Match,Super Speed,TRUE
Matt Parkman,Super Speed,FALSE
Maverick,Super Speed,FALSE
Maxima,Super Speed,TRUE
Maya Herrera,Super Speed,FALSE
Medusa,Super Speed,TRUE
Meltdown,Super Speed,FALSE
Mephisto,Super Speed,TRUE
Mera,Super Speed,TRUE
Metallo,Super Speed,FALSE
Metamorpho,Super Speed,FALSE
Metron,Super Speed,FALSE
Micah Sanders,Super Speed,FALSE
Michelangelo,Super Speed,FALSE
Micro Lad,Super Speed,FALSE
Mimic,Super Speed,FALSE
Minna Murray,Super Speed,TRUE
Misfit,Super Speed,FALSE
Miss Martian,Super Speed,TRUE
Mister Fantastic,Super Speed,FALSE
Mister Freeze,Super Speed,FALSE
Mister Knife,Super Speed,FALSE
Mister Mxyzptlk,Super Speed,FALSE
Mister Sinister,Super Speed,TRUE
Mockingbird,Super Speed,FALSE
Mohinder Suresh,Super Speed,FALSE
Molten Man,Super Speed,FALSE
Monarch,Super Speed,FALSE
Monica Dawson,Super Speed,FALSE
Moon Knight,Super Speed,FALSE
Moonstone,Super Speed,TRUE
Morlun,Super Speed,TRUE
Moses Magnum,Super Speed,FALSE
Mr Immortal,Super Speed,FALSE
Mr Incredible,Super Speed,TRUE
Ms Marvel II,Super Speed,FALSE
Multiple Man,Super Speed,FALSE
Mysterio,Super Speed,FALSE
Mystique,Super Speed,FALSE
Namor,Super Speed,TRUE
Namora,Super Speed,TRUE
Namorita,Super Speed,TRUE
Naruto Uzumaki,Super Speed,TRUE
Nathan Petrelli,Super Speed,FALSE
Nebula,Super Speed,FALSE
Negasonic Teenage Warhead,Super Speed,FALSE
Nick Fury,Super Speed,FALSE
Nightcrawler,Super Speed,FALSE
Nightwing,Super Speed,FALSE
Niki Sanders,Super Speed,FALSE
Nina Theroux,Super Speed,FALSE
Northstar,Super Speed,TRUE
Nova,Super Speed,TRUE
Odin,Super Speed,TRUE
Offspring,Super Speed,FALSE
Omniscient,Super Speed,FALSE
One Punch Man,Super Speed,TRUE
One-Above-All,Super Speed,TRUE
Onslaught,Super Speed,FALSE
Oracle,Super Speed,FALSE
Orion,Super Speed,FALSE
Osiris,Super Speed,TRUE
Overtkill,Super Speed,TRUE
Ozymandias,Super Speed,FALSE
Parademon,Super Speed,FALSE
Peek-a-Boo,Super Speed,FALSE
Penance II,Super Speed,FALSE
Penguin,Super Speed,FALSE
Peter Petrelli,Super Speed,FALSE
Phantom,Super Speed,FALSE
Phantom Girl,Super Speed,FALSE
Phoenix,Super Speed,FALSE
Plantman,Super Speed,FALSE
Plastic Man,Super Speed,FALSE
Plastique,Super Speed,FALSE
Poison Ivy,Super Speed,FALSE
Polaris,Super Speed,FALSE
Power Girl,Super Speed,TRUE
Predator,Super Speed,FALSE
Professor X,Super Speed,FALSE
Professor Zoom,Super Speed,TRUE
Proto-Goblin,Super Speed,FALSE
Psylocke,Super Speed,TRUE
Punisher,Super Speed,FALSE
